date,type,amount,currency,account,to_account,category,comment,uid
2024-12-28,Expense,80.00,RUB,Тинькофф,,Другое,,5f8940ad-787e-473d-b2f9-08dcaa0141a9
2024-12-28,Expense,180.00,RUB,Тинькофф,,Продукты,,15095249-d2a4-47ce-add6-7d13d6fec738
2024-12-28,Expense,1440.00,RUB,Тинькофф,,Топливо,,b6458816-8941-4b4d-8f29-d0cf07eca31c
2024-12-28,Income,20000.00,RUB,Накопительный тинькоф,,Продал,,ad70dfb6-65d0-4895-a74f-86780bb24440
2024-12-28,Income,1339.00,RUB,Инвесткопилка,,,,91bf1800-4136-4dfe-adfd-c1048eaa1ab8
2024-12-28,Transfer,7000.00,RUB,Налик,Тинькофф,,,50efebb3-a619-48e2-bade-44d246e65671
2024-12-28,Transfer,5000.00,RUB,Тинькофф,Инвесткопилка,,,e5e9824d-47f8-4196-8680-040c2f10a6c3
2024-12-29,Income,101399.00,RUB,Степа,,Зарплата,,e7fc6602-a1b6-4e0b-a2a0-3f58ff1567b0
2024-12-29,Expense,17380.00,RUB,Тинькофф,,Комп,,d209a169-bf2f-433f-b9b9-9c04f71acb92
2024-12-29,Transfer,101000.00,RUB,Степа,Тинькофф,,,754ad35a-8817-44d5-8e88-b264cb181d0c
2024-12-29,Transfer,100000.00,RUB,Тинькофф,Подушка,,,85e2fd05-1046-483e-baf5-46b3dbde3282
2024-12-29,Transfer,20000.00,RUB,Подушка,Тинькофф,,,4aa7f937-2353-4c95-99d3-ccdeea450f89
2024-12-30,Expense,7000.00,RUB,Подушка,,Семья,,c007e8d9-1bf8-4dda-b356-8e115f17557b
2024-12-30,Expense,4551.00,RUB,Тинькофф,,Подарки,,7f274b3e-7c81-4dd2-a89d-bd7440673c07
2024-12-30,Expense,1220.00,RUB,Тинькофф,,Продукты,,6c7b210b-6a3f-4fc9-b56a-a177486e31d3
2024-12-30,Expense,400.00,RUB,Тинькофф,,Продукты,,ec3c8f0f-af14-40f1-9e71-0c7f044661f5
2024-12-30,Expense,1360.00,RUB,Тинькофф,,Досуг,,8765b7b7-cca8-4c9f-baa6-8f65a3abc46c
2024-12-31,Expense,150.00,RUB,Тинькофф,,Продукты,,94baa7cc-bc70-46d0-ae31-31409888732c
2025-01-01,Income,500.00,RUB,Степа,,Подарок,,0978f278-7490-4b52-92f8-7facbf96dc95
2025-01-01,Transfer,1000.00,RUB,Степа,Тинькофф,,,2f909291-ca64-4611-9928-e8d69bfbe10e
2025-01-03,Expense,332.00,RUB,Тинькофф,,Хозтовары,,0a38bd43-c80c-4f72-a601-930915202be0
2025-01-03,Expense,77.00,RUB,Тинькофф,,Комп,,ff011e18-d6c0-4d68-bba1-1d3cbecf6a74
2025-01-04,Expense,30.00,RUB,Тинькофф,,Кафе,,58e4b7fd-83c9-4489-8442-e99a73365b03
2025-01-04,Expense,420.00,RUB,Тинькофф,,,,02682ef6-345f-46ee-9796-5576a6d8c6de
2025-01-04,Expense,630.00,RUB,Тинькофф,,Кафе,,6b5e17ed-41c1-42d8-8f87-a35a8a41035d
2025-01-04,Income,300.00,RUB,Тинькофф,,На расходы,,ec9fedc3-dcc5-493a-8745-c09713763539
2025-01-05,Expense,170.00,RUB,Тинькофф,,Продукты,,447326fe-2200-43e8-b601-fef4415dd751
2025-01-05,Expense,150.00,RUB,Тинькофф,,Продукты,,cde8dcf9-798f-4f0a-b923-c23a7562d4ea
2025-01-05,Expense,150.00,RUB,Тинькофф,,Продукты,,2b048545-ce9a-427f-8de0-5dfcaaa29de4
2025-01-05,Expense,170.00,RUB,Тинькофф,,Продукты,,82621836-0ee5-4682-9ec0-27feb6b8976d
2025-01-06,Expense,100.00,RUB,Тинькофф,,Подписки,,3937c83b-114d-484e-b4b5-f07748360ec1
2025-01-06,Expense,199.00,RUB,Тинькофф,,,,33244317-1838-4f00-918c-56b165ecedb1
2025-01-06,Expense,1.00,RUB,Тинькофф,,,,ad34245c-f225-4d6c-998c-198e084c8123
2025-01-06,Expense,200.00,RUB,Тинькофф,,Досуг,,cee79c6e-f4ef-45f4-ad8b-812819a1cd0a
2025-01-06,Expense,1493.00,RUB,Подушка,,Подарки,,c34392b9-651f-4ac9-b467-25b2b7fac7d5
2025-01-06,Expense,2983.00,RUB,Подушка,,Подарки,,a70a534a-5045-41f6-b664-6e5bcdc834a8
2025-01-07,Expense,7900.00,RUB,Подушка,,Игры,,7b2961ee-e4ba-4e4b-baef-464d0f760764
2025-01-07,Expense,110.00,RUB,Тинькофф,,Продукты,,a074be27-87f7-4cf0-bf28-4d15a940567d
2025-01-08,Expense,850.00,RUB,Тинькофф,,Топливо,,94e9dcd8-8f82-494a-a63c-46c6a83303f9
2025-01-08,Expense,1080.00,RUB,Тинькофф,,Топливо,,a1aac02d-a925-4fef-b629-995aed090798
2025-01-08,Expense,600.00,RUB,Тинькофф,,Связь и интернет,,e3200428-31c7-4f1d-9cd8-ce947cee344e
2025-01-08,Expense,5000.00,RUB,Накопительный сбер,,Общие расходы,,2d3af378-4093-4505-ac2c-1f5c75a3245a
2025-01-09,Expense,410.00,RUB,Тинькофф,,Продукты,,e03b4ecb-fd37-49ef-98c1-b2aa0a244518
2025-01-09,Expense,390.00,RUB,Тинькофф,,Кафе,,2d389469-85a4-4dd6-82d1-2b00c4a9240d
2025-01-09,Expense,150.00,RUB,Тинькофф,,Игры,,c9c818c0-50af-4bf6-a199-ad394e52704f
2025-01-09,Expense,500.00,RUB,Тинькофф,,Подписки,,5240cb52-9489-4386-833e-e590086fc30f
2025-01-10,Expense,500.00,RUB,Подушка,,Подарки,,f8d3c492-96f6-4e85-80d3-824042e50383
2025-01-10,Expense,124.00,RUB,Подушка,,,,8493c480-83bf-4f9e-9968-dbca8eb5c5f1
2025-01-10,Expense,170.00,RUB,Тинькофф,,Кафе,,7177667e-5ded-4a93-ab35-bcc07bc9bb31
2025-01-10,Expense,200.00,RUB,Тинькофф,,Подарки,,ebc4c447-cd8d-4a7a-8903-1bda49b509c4
2025-01-10,Expense,190.00,RUB,Тинькофф,,Продукты,,90186055-f028-42a3-9bfd-42590ceac83c
2025-01-12,Expense,1685.00,RUB,Накопительный сбер,,Общие расходы,,84d64b68-2a94-4df4-a988-dfa613acd24c
2025-01-12,Expense,1464.00,RUB,Степа,,Дом,,970b20d1-3a4f-45b1-b1f5-26dd579979b1
2025-01-12,Income,2000.00,RUB,Налик,,На расходы,,d9d95e0b-35d6-4490-a600-66b26af7872e
2025-01-12,Income,186.00,RUB,Накопительный сбер,,,,bbb7b92b-18a2-45dd-b039-97ebd261014e
2025-01-12,Expense,60.00,RUB,Тинькофф,,,,b0d2edab-7a46-4aa5-98eb-3fdb64932bf3
2025-01-12,Income,584.00,RUB,Инвесткопилка,,,,94bd2ee0-5c24-44e6-81a3-bc09f09b5092
2025-01-12,Expense,820.00,RUB,Тинькофф,,Кафе,,7ffccfff-ade3-40d1-9e41-edd88478b223
2025-01-12,Expense,1620.00,RUB,Тинькофф,,Топливо,,4c9d1aaf-b7e8-4651-ae28-9ee64687bed4
2025-01-12,Transfer,1000.00,RUB,Налик,Тинькофф,,,e089853c-15c1-41e4-9576-102acc81efeb
2025-01-12,Transfer,1400.00,RUB,Накопительный сбер,Степа,,,eda23d9a-147d-4f12-a462-290754456f34
2025-01-13,Expense,350.00,RUB,Тинькофф,,Кафе,,9484b37c-ea16-42d2-8be2-bc6778dc9828
2025-01-13,Expense,480.00,RUB,Тинькофф,,Образование,,ef4bf271-6906-47f5-81b3-e85b8a648ed4
2025-01-13,Transfer,2000.00,RUB,Налик,Тинькофф,,,4b02391d-5310-48f0-bfb9-71f0c0a76594
2025-01-14,Expense,350.00,RUB,Тинькофф,,Кафе,,d25c10f8-529e-44fb-a08e-7a0c0ef29a2b
2025-01-14,Expense,10.00,RUB,Тинькофф,,Образование,,9e0e9516-4e83-449f-b60f-04bcba957029
2025-01-16,Expense,450.00,RUB,Тинькофф,,Кафе,,b66f7244-56dd-4985-b0c0-40b435e3ddaa
2025-01-17,Expense,130.00,RUB,Тинькофф,,,,0b05226d-2eef-42d6-bc5c-66e4f484e1cb
2025-01-17,Expense,640.00,RUB,Тинькофф,,Кафе,,6ebb556c-8b65-447f-a8cc-ae2ba0f6869f
2025-01-17,Income,658.00,RUB,Степа,,Зарплата,,e75a2e8f-039b-4e43-abf4-591690c58640
2025-01-17,Expense,130.00,RUB,Степа,,Семья,,0c0e676c-adfe-42dd-b8c0-625381e6bc67
2025-01-19,Expense,100.00,RUB,Тинькофф,,Подписки,,7d969f89-3577-431a-bd54-c2b88efa91c8
2025-01-19,Income,2076.00,RUB,Тинькофф,,Кэшбэк,,ec510912-4b75-4f54-a18e-ffd07619364c
2025-01-19,Income,41.00,RUB,Инвесткопилка,,,,81218d92-a0aa-40d1-9462-15e0bd5eaf47
2025-01-19,Transfer,980.00,RUB,Тинькофф,Инвесткопилка,,,003e98e8-f950-46ab-8faa-eaa477b0ae3f
2025-01-20,Expense,420.00,RUB,Тинькофф,,Кафе,,8d6f5567-7752-469e-8fdd-7890f665ad25
2025-01-21,Expense,1728.00,RUB,Инвесткопилка,,Досуг,,9e2e2692-59eb-4571-93e4-9dd4b0c8dc43
2025-01-21,Expense,180.00,RUB,Тинькофф,,Кафе,,ffa48817-3964-4cb8-b6d0-8ec65c7f60cb
2025-01-22,Expense,50.00,RUB,Тинькофф,,Кафе,,18d3d4f5-3ffd-4958-8bcc-6edf55107ead
2025-01-22,Expense,130.00,RUB,Тинькофф,,Кафе,,81808cfb-ac77-4af5-a0a7-8d27996388f0
2025-01-22,Expense,4268.00,RUB,Тинькофф,,Хозтовары,,5d0250c3-2732-4703-9f2f-610a73d09df5
2025-01-22,Income,31.00,RUB,Инвесткопилка,,,,08cbb869-96e1-49b9-99f6-41cccf164f25
2025-01-22,Expense,150.00,RUB,Тинькофф,,Продукты,,2a50a5c3-aca7-49aa-8452-a6f3e0bcdf0e
2025-01-22,Transfer,400.00,RUB,Степа,Тинькофф,,,15a00654-2386-4366-bb98-1ca64dfaf252
2025-01-22,Transfer,4000.00,RUB,Инвесткопилка,Тинькофф,,,128dadb5-7a1b-4d91-b1a7-3a7e9a437b67
2025-01-23,Income,14804.00,RUB,Степа,,Пенсия,,99861723-bb01-41de-991f-9bc16b47e3da
2025-01-23,Income,149.00,RUB,Накопительный сбер,,,,6fc9166e-4e46-43bf-b05e-7a4f52d8012e
2025-01-23,Expense,189.00,RUB,Степа,,,,b876e3b6-a26e-44ae-93e6-46e5e53f0ecc
2025-01-23,Expense,420.00,RUB,Тинькофф,,Кафе,,f6871ac4-10a0-41bc-8a49-61e7f59c19b6
2025-01-23,Expense,225.00,RUB,Тинькофф,,Кафе,,4117d95c-b2ea-4af4-af92-ee2b075d42a0
2025-01-23,Transfer,10000.00,RUB,Степа,Накопительный сбер,,,b0ef7c33-e111-4813-9180-1d6ea392cf48
2025-01-23,Transfer,4500.00,RUB,Степа,Тинькофф,,,e31a4f3a-e9f7-4b54-899d-5ad92c0a5f57
2025-01-24,Expense,530.00,RUB,Тинькофф,,Кафе,,3bfc3374-1b9b-4e27-a288-754b0f998649
2025-01-24,Expense,50.00,RUB,Налик,,Кафе,,8da346eb-b6e3-4c07-a143-8290fd059a59
2025-01-25,Expense,410.00,RUB,Тинькофф,,Продукты,,bac42add-940c-4f9a-81b8-d571546b46b2
2025-01-26,Expense,265.00,RUB,Тинькофф,,Игры,,4b399191-1d2d-40d3-beef-ddb1b87b1538
2025-01-26,Expense,300.00,RUB,Тинькофф,,Подписки,,eadb3db4-e134-4a70-9540-bf226a8fe8a6
2025-01-26,Expense,15.00,RUB,Тинькофф,,,,a96cc979-1c91-47bc-a9f3-63715fc31d95
2025-01-27,Expense,100.00,RUB,Степа,,Банковские услуги,,f0ccd988-505a-4f3b-9b74-8193cbde305a
2025-01-27,Income,6240.00,RUB,Степа,,Стипендия,,a1b8453c-5393-4393-a233-7ea80bd5d5e9
2025-01-27,Expense,200.00,RUB,Тинькофф,,Подписки,,4a10372f-60db-4d9f-a62b-244a6d861eb0
2025-01-27,Expense,390.00,RUB,Тинькофф,,Кафе,,e2bff1fd-7abe-4e85-9d13-932e3f3d22a5
2025-01-27,Income,645.00,RUB,Инвесткопилка,,,,e151cd4e-8c71-4f78-a1d9-c05f52ee5bd6
2025-01-27,Transfer,6400.00,RUB,Степа,Тинькофф,,,2982acfa-3a33-400e-a588-a34542a9391b
2025-01-28,Expense,150.00,RUB,Тинькофф,,Кафе,,380d8e77-d264-4096-951c-7f2c857ac4ad
2025-01-29,Expense,534.00,RUB,Тинькофф,,Работа,,c065efd0-113c-4101-9f0d-df5fd5cd85b7
2025-01-29,Expense,130.00,RUB,Тинькофф,,Продукты,,1a987b69-481c-4c98-a233-8a3921dc105c
2025-01-31,Income,8933.00,RUB,Степа,,Зарплата,,51818b70-6e26-4003-9dde-89f75e526517
2025-01-31,Expense,539.00,RUB,Тинькофф,,,,5f345cca-1223-4883-9a30-d2f5021abb62
2025-01-31,Income,12.00,RUB,Инвесткопилка,,,,a11df4b9-9ae5-4115-a479-088ae65fa7c0
2025-01-31,Expense,140.00,RUB,Тинькофф,,Кафе,,700ea969-173d-4e30-8cfd-84a4ed28a775
2025-01-31,Transfer,8900.00,RUB,Степа,Тинькофф,,,3b263d80-62f9-450f-adb7-e7d665d48e08
2025-01-31,Transfer,5000.00,RUB,Тинькофф,Накопительный тинькоф,,,24fa60a1-93b0-4e2b-9f52-dc314f50a96d
2025-02-01,Expense,327.00,RUB,Тинькофф,,,,c2e3aa00-d41a-4ce6-9168-17fcae84fb34
2025-02-02,Expense,570.00,RUB,Тинькофф,,Связь и интернет,,e0598332-1949-4b01-ba60-fdff33f33244
2025-02-02,Expense,80.00,RUB,Тинькофф,,Лекарства,,633fe9df-2ffc-4eec-a2a2-a69a742629e0
2025-02-02,Expense,1610.00,RUB,Тинькофф,,Топливо,,54be928c-d5bd-40d7-89fd-d58a2caf90c9
2025-02-02,Expense,2315.00,RUB,Накопительный сбер,,Общие расходы,,0931f66d-ba57-4a13-8cd6-689e8c4b0b40
2025-02-03,Expense,210.00,RUB,Тинькофф,,Кафе,,8cfce805-d08a-47fe-b6da-3c72c79c2778
2025-02-04,Expense,610.00,RUB,Тинькофф,,Кафе,,8b4acfbf-689f-43a7-8511-973f626e8901
2025-02-04,Expense,250.00,RUB,Тинькофф,,Продукты,,f51127ba-e7c7-4623-bdb5-530a74679947
2025-02-04,Expense,200.00,RUB,Тинькофф,,Подписки,,b4afd25d-6db6-4845-af5a-94ad976139bb
2025-02-04,Expense,50.00,RUB,Тинькофф,,Продукты,,8200de8e-8543-4f51-b93b-7016880272e7
2025-02-05,Expense,140.00,RUB,Тинькофф,,Кафе,,5b94b0b9-d3a8-457c-9612-5b96954aaf51
2025-02-06,Expense,350.00,RUB,Тинькофф,,Кафе,,86cff66f-03da-4e61-8b27-730994b6319a
2025-02-07,Expense,160.00,RUB,Тинькофф,,Кафе,,43805bbf-ff9f-447c-9665-fd225fdec355
2025-02-07,Expense,300.00,RUB,Тинькофф,,Продукты,,01229deb-64a0-4303-a2d7-005f82466f0d
2025-02-09,Expense,10400.00,RUB,Тинькофф,,Здоровье,,cb3573b2-0fae-4bb6-82d5-85a51af2b1ca
2025-02-09,Expense,385.00,RUB,Тинькофф,,Лекарства,,40eedf69-31ce-41be-ad7f-0ddb70f77de0
2025-02-09,Expense,500.00,RUB,Тинькофф,,Подписки,,d8d27df8-3874-4ded-aa45-b81c0ab0d555
2025-02-09,Expense,3250.00,RUB,Тинькофф,,Одежда,,b519b499-4546-4144-b062-dc20bfcba1a2
2025-02-09,Expense,1900.00,RUB,Тинькофф,,Одежда,,128533a1-8495-47fb-b800-7282c751a410
2025-02-09,Expense,848.00,RUB,Тинькофф,,Подарки,,e714d9c2-7b47-4328-9e9d-95f6c76b06ea
2025-02-09,Expense,585.00,RUB,Тинькофф,,Хозтовары,,32b29379-0610-49a6-a227-f507c7d1f5bb
2025-02-09,Expense,405.00,RUB,Тинькофф,,Продукты,,693b44c5-7f99-4497-8344-f9d952e12c6d
2025-02-09,Expense,125.00,RUB,Тинькофф,,,,78ed5132-74f6-4872-a538-e784020b7089
2025-02-09,Income,827.00,RUB,Инвесткопилка,,,,a059208d-21d0-4a95-abec-c479d34c8488
2025-02-09,Transfer,10000.00,RUB,Накопительный тинькоф,Тинькофф,,,a902e476-3e4f-4590-9b7f-ea0f2caad3c1
2025-02-09,Transfer,5000.00,RUB,Накопительный тинькоф,Тинькофф,,,c24c920a-7ba0-4236-8fce-9d4151b515ae
2025-02-10,Expense,140.00,RUB,Тинькофф,,Кафе,,219b0e6d-36ac-409e-b7bf-4f74993072ff
2025-02-11,Expense,160.00,RUB,Тинькофф,,Кафе,,116f0fcf-1e0e-4b6d-a7cd-66cce869af29
2025-02-11,Expense,395.00,RUB,Накопительный сбер,,Общие расходы,,2608844b-48fb-41e4-b926-6c459569e11f
2025-02-11,Expense,886.00,RUB,Степа,,Дом,,035c64ac-15e1-4c36-8d34-dde95f4ab6c2
2025-02-11,Transfer,940.00,RUB,Накопительный сбер,Степа,,,96e1b22a-01da-4da9-9a03-6c756e853c19
2025-02-11,Transfer,100.00,RUB,Степа,Накопительный сбер,,,9355ff59-35b0-4253-ac78-8669ee31da11
2025-02-12,Expense,10000.00,RUB,Подушка,,Телефон,,df5b7663-8dab-4ed1-9c0c-4b10606106c3
2025-02-12,Expense,170.00,RUB,Тинькофф,,Кафе,,de453226-fe09-4b4b-ad1d-31b00546d17f
2025-02-12,Income,1000.00,RUB,Степа,,Кэшбэк,,4e812b45-ec20-4632-984b-87868e663c61
2025-02-12,Transfer,1000.00,RUB,Степа,Тинькофф,,,3fac224a-d7df-4d5c-b847-c210733135cf
2025-02-13,Expense,100.00,RUB,Тинькофф,,Кафе,,06b0ac6a-1516-47ca-ad24-65144be99123
2025-02-13,Expense,370.00,RUB,Тинькофф,,Кафе,,15a43743-0889-4cae-bce0-87b7843b0bf8
2025-02-14,Income,1317.00,RUB,Степа,,Зарплата,,0413a38e-1eec-4a12-9146-bdda81ac35ab
2025-02-14,Expense,420.00,RUB,Тинькофф,,Кафе,,5cbb0e98-8478-4836-9484-67e92c2f67fc
2025-02-14,Expense,350.00,RUB,Тинькофф,,Продукты,,2d3edea9-e608-4df8-89b1-39ce93ac23cc
2025-02-14,Transfer,1300.00,RUB,Степа,Тинькофф,,,364cf2a4-dd47-455f-be07-b5e7e28fc69c
2025-02-15,Expense,1910.00,RUB,Тинькофф,,Топливо,,e46e1a09-94ab-4208-9b3d-e647fecf64d3
2025-02-15,Expense,471.00,RUB,Тинькофф,,,,c28a1cd3-92a6-4efa-ba9c-2bb74c56d2e2
2025-02-15,Income,370.00,RUB,Тинькофф,,,,1e3a7145-38e4-47aa-895a-7db1689e4b51
2025-02-15,Expense,800.00,RUB,Тинькофф,,Стрижка и тп,,1ffdce0e-5034-4ee2-b02a-b7678cd61947
2025-02-16,Expense,380.00,RUB,Тинькофф,,Продукты,,9c0c250b-2d95-442a-a88b-4ecd3b824d04
2025-02-16,Transfer,2950.00,RUB,Накопительный сбер,Тинькофф,,,0971d389-bfb8-4e38-a9d0-56eceff499db
2025-02-17,Expense,200.00,RUB,Тинькофф,,Другое,,026c628c-7ac6-4606-8f72-b09a58247e79
2025-02-17,Expense,150.00,RUB,Тинькофф,,Кафе,,ee1647f9-4cef-4857-8b7f-931c851025e6
2025-02-17,Expense,220.00,RUB,Тинькофф,,Другое,,e2ce3a61-0a0d-4dc1-a4d3-04e021f469dd
2025-02-18,Expense,140.00,RUB,Тинькофф,,Кафе,,bbc30a0f-b56f-4001-be08-ef736de96712
2025-02-18,Expense,100.00,RUB,Тинькофф,,Подписки,,4684844b-e746-4802-a6e8-68a89da8670c
2025-02-19,Expense,330.00,RUB,Тинькофф,,Кафе,,fd969f3c-c26b-4c94-b233-745de23e3f62
2025-02-19,Expense,80.00,RUB,Тинькофф,,Продукты,,62be4ed2-ad45-4429-b55a-355d012d3cb2
2025-02-19,Income,749.00,RUB,Тинькофф,,Кэшбэк,,8f1cc9ea-c46a-4a69-8385-dbdf0a01fb88
2025-02-19,Income,83.00,RUB,Инвесткопилка,,,,110bba22-5da6-45d2-a252-42eead7416ea
2025-02-19,Transfer,400.00,RUB,Тинькофф,Инвесткопилка,,,29d4ea95-afb8-44f4-9331-629b2578eed1
2025-02-20,Expense,230.00,RUB,Тинькофф,,Кафе,,00ffa9d3-f72a-48e3-8850-8e426c4189cc
2025-02-21,Expense,100.00,RUB,Тинькофф,,Связь и интернет,,77480f3a-ede6-4744-ae99-8569c861c371
2025-02-21,Expense,30.00,RUB,Тинькофф,,Продукты,,000cf548-f08c-4f77-8156-e6e5fe25353b
2025-02-21,Expense,760.00,RUB,Тинькофф,,Топливо,,e8b519f6-11d7-48e2-982f-d68a1c7ea450
2025-02-21,Expense,200.00,RUB,Тинькофф,,Продукты,,6500d45f-a05b-40cd-a099-09895e60b615
2025-02-22,Expense,230.00,RUB,Тинькофф,,Продукты,,fc8faa76-a5c2-43ca-ac41-9cfaed4c1df1
2025-02-23,Income,1500.00,RUB,Тинькофф,,Подарок,,8d1af99d-a8e0-416b-9751-21925f0b0472
2025-02-23,Expense,60.00,RUB,Тинькофф,,Другое,,66a2404a-5c27-47be-ad16-20f2e41c4708
2025-02-23,Expense,1520.00,RUB,Тинькофф,,Топливо,,68dd33ae-358c-4c76-acdb-dad1e2439124
2025-02-23,Expense,66.00,RUB,Инвесткопилка,,,,690c141d-ff26-48e5-8e79-a33c14e2164f
2025-02-23,Expense,2000.00,RUB,Накопительный сбер,,,,19931a87-11c8-4164-8566-64432c610b1d
2025-02-23,Expense,1400.00,RUB,Накопительный сбер,,Общие расходы,,8b6f9fbd-aed9-47e3-ba73-31f4106790fe
2025-02-23,Expense,700.00,RUB,Инвесткопилка,,Досуг,,6a6bb4a3-6ee8-4e31-b5df-e57b7918da96
2025-02-23,Expense,333.00,RUB,Тинькофф,,Связь и интернет,,75a7b80c-6d1c-42b1-b150-7cbe59363bd1
2025-02-23,Expense,79.00,RUB,Тинькофф,,,,e2bb891d-ec4e-463f-b418-4484d951ab20
2025-02-24,Expense,240.00,RUB,Тинькофф,,Кафе,,ba8f6a29-f5e8-450a-ad36-f98064fa51ab
2025-02-24,Expense,430.00,RUB,Тинькофф,,Продукты,,89bf4825-ba55-4f18-88fd-d3d4c206497b
2025-02-24,Expense,200.00,RUB,Тинькофф,,Продукты,,9f8247eb-4cff-4c53-ab60-740afa322d4b
2025-02-25,Income,15411.00,RUB,Степа,,Пенсия,,d19306ab-26a1-41bf-9011-031e82d37ab6
2025-02-25,Expense,210.00,RUB,Тинькофф,,Кафе,,cf2059fd-9e7c-4765-aabe-495af3cb7462
2025-02-25,Expense,54.00,RUB,Тинькофф,,Продукты,,82f9f216-97b9-4dab-baa1-570e06b85053
2025-02-25,Expense,245.00,RUB,Тинькофф,,,,b1ccad0f-ed35-40e9-894c-e441eca829ff
2025-02-25,Expense,290.00,RUB,Тинькофф,,Лекарства,,5e2c5180-ab74-4bfe-bba0-38952b894859
2025-02-25,Transfer,7400.00,RUB,Степа,Накопительный сбер,,,e5123eb1-d450-49e1-a19d-ab994a6eea8c
2025-02-25,Transfer,8000.00,RUB,Степа,Тинькофф,,,4bf62032-b6ea-4866-ace4-ff40ec19b01e
2025-02-26,Income,19500.00,RUB,Степа,,Стипендия,,917475f9-6987-485c-a2e4-24f586dbd31c
2025-02-26,Income,13689.00,RUB,Степа,,Стипендия,,b2f52d64-d6a3-4c0f-9271-769d82c6701d
2025-02-26,Expense,145.00,RUB,Тинькофф,,Телефон,,c6add271-0f94-4ae8-907b-8394a5eb0923
2025-02-26,Expense,200.00,RUB,Тинькофф,,Подписки,,9753d4f8-4eb3-4af6-9d7a-56bbfa6d4770
2025-02-26,Expense,10000.00,RUB,Тинькофф,,Телефон,,62f3717c-afb3-4084-b26f-6c90701fec4b
2025-02-26,Expense,130.00,RUB,Тинькофф,,Продукты,,5d4f6036-704d-4be3-aff9-883ea8b5933e
2025-02-26,Expense,199.00,RUB,Тинькофф,,Подарки,,eced7317-1515-4949-b639-ffc8eadacf90
2025-02-26,Expense,2379.00,RUB,Тинькофф,,Подарки,,6e1f3a22-01d0-4941-aa80-edfd22a005f8
2025-02-26,Transfer,33000.00,RUB,Степа,Тинькофф,,,135ade7e-9a1a-44af-a171-ff0160000225
2025-02-26,Transfer,15000.00,RUB,Тинькофф,Накопительный тинькоф,,,1c98b289-bd12-46da-b6c4-857f24d27472
2025-02-27,Expense,99.00,RUB,Степа,,Банковские услуги,,c9badd21-9480-4b3a-a950-41788acb1d15
2025-02-27,Income,50700.00,RUB,Степа,,Стипендия,,9999728b-9511-47b0-8247-f0be56883934
2025-02-27,Income,1521.00,RUB,Инвесткопилка,,Кэшбэк,,e2275d8b-8f4f-4a74-83ec-46c84a1403e6
2025-02-27,Income,39.00,RUB,Инвесткопилка,,,,8733a62f-ff15-48d9-983d-356e113de09d
2025-02-27,Expense,583.00,RUB,Тинькофф,,Связь и интернет,,05ada1f3-7351-42a2-bf48-da0b92c3c202
2025-02-27,Expense,380.00,RUB,Тинькофф,,Кафе,,8554f4b3-4e3a-432c-a6a0-77494eeb54e0
